city_ascii,lat,lng,country,division
Guiseley,53.875,-1.706,United Kingdom,Europe
Fray Bentos,-33.1333,-58.3,Uruguay,Oceania
Morsang-sur-Orge,48.6618,2.3461,France,Europe
Northwood,51.601,-0.4176,United Kingdom,Europe
San Lorenzo,37.6737,-122.1349,United States,North America
San Giovanni la Punta,37.5833,15.1,Italy,Europe
Longjumeau,48.6943,2.2958,France,Europe
Visby,57.629,18.3071,Sweden,Europe
Swinton,53.5122,-2.3412,United Kingdom,Europe
El Cerrito,37.9197,-122.3025,United States,North America
Montmorency,48.9906,2.3228,France,Europe
At Tafilah,30.8375,35.6042,Jordan,Asia
Eysines,44.8853,-0.65,France,Europe
Penistone,53.525,-1.629,United Kingdom,Europe
Loos,50.6128,3.0144,France,Europe
Kerkyra,39.6239,19.9214,Greece,Europe
Holborn,51.5172,-0.1182,United Kingdom,Europe
Ossett,53.68,-1.58,United Kingdom,Europe
Dronfield,53.3024,-1.4664,United Kingdom,Europe
Coral Terrace,25.7464,-80.3049,United States,North America
Sidi Lmokhtar,31.57,-9.01,Morocco,Africa
Puyo,-1.483,-77.987,Ecuador,Oceania
Friern Barnet,51.6126,-0.1584,United Kingdom,Europe
Kafr Qasim,32.1142,34.9772,Israel,Asia
South Pasadena,34.1103,-118.1573,United States,North America
Villabate,38.0833,13.45,Italy,Europe
Kenilworth,52.341,-1.566,United Kingdom,Europe
Lambarene,-0.6883,10.2319,Gabon,Africa
Maesteg,51.61,-3.65,United Kingdom,Europe
Sainte-Foy-les-Lyon,45.73,4.8,France,Europe
Ekeren,51.2772,4.4178,Belgium,Europe
South Bradenton,27.4612,-82.5821,United States,North America
Mohale's Hoek,-30.159,27.48,Lesotho,Africa
Palm Springs,26.6349,-80.0968,United States,North America
Vukovar,45.35,19.0033,Croatia,Europe
Wewak,-3.55,143.6333,Papua New Guinea,Oceania
Tassin-la-Demi-Lune,45.764,4.78,France,Europe
Sheldon,52.45,-1.7666,United Kingdom,Europe
Levittown,18.4454,-66.1759,Puerto Rico,North America
Haci Zeynalabdin,40.6242,49.5575,Azerbaijan,Europe
Herouville-Saint-Clair,49.2044,-0.3253,France,Europe
Montigny-les-Metz,49.1006,6.1539,France,Europe
Santiago Ixcuintla,21.811,-105.2079,Mexico,North America
Sceaux,48.7786,2.2906,France,Europe
Normanton,53.697,-1.416,United Kingdom,Europe
Kaga Bandoro,7.0006,19.1808,Central African Republic,Africa
Benetuser,39.425,-0.3961,Spain,Europe
Tbeng Meanchey,13.8167,104.9667,Cambodia,Asia
Portalegre,39.3167,-7.4167,Portugal,Europe
University Park,32.8506,-96.7937,United States,North America
Bispham,53.852,-3.041,United Kingdom,Europe
Chocaman,19.0167,-97.0333,Mexico,North America
Terrytown,29.9014,-90.0279,United States,North America
Novo Mesto,45.7981,15.1628,Slovenia,Europe
Cusano Milanino,45.55,9.1833,Italy,Europe
Tlacolula de Matamoros,16.9542,-96.4792,Mexico,North America
Krathum Baen,13.6519,100.2572,Thailand,Asia
Riverbank,37.7268,-120.9402,United States,North America
Stratton Saint Margaret,51.586,-1.762,United Kingdom,Europe
March,52.551,0.088,United Kingdom,Europe
Maplewood,40.733,-74.2711,United States,North America
Tequixquiac,19.9097,-99.1417,Mexico,North America
Le Plessis-Trevise,48.8111,2.5717,France,Europe
Le Mee-sur-Seine,48.5333,2.6289,France,Europe
Baldwin,40.6634,-73.6104,United States,North America
Bontoc,17.0872,120.9756,Philippines,Asia
Melrose Park,41.9029,-87.8642,United States,North America
Suhbaatar,50.2364,106.2064,Mongolia,Asia
Palm Tree,41.3411,-74.1667,United States,North America
Reyes Acozac,19.7667,-98.9833,Mexico,North America
Baalbek,34.0061,36.2086,Lebanon,Asia
Palmers Green,51.6178,-0.1092,United Kingdom,Europe
Degollado,20.4667,-102.15,Mexico,North America
Hornsey,51.587,-0.118,United Kingdom,Europe
Herndon,38.9699,-77.3867,United States,North America
Juvisy-sur-Orge,48.6883,2.3775,France,Europe
Falmouth,50.15,-5.07,United Kingdom,Europe
Royton,53.566,-2.121,United Kingdom,Europe
Kasamatsucho,35.3672,136.7633,Japan,Asia
Kanmaki,34.5628,135.7167,Japan,Asia
General Emilio Aguinaldo,14.1833,120.8,Philippines,Asia
Velizy-Villacoublay,48.7834,2.1834,France,Europe
Chevilly-Larue,48.7664,2.3533,France,Europe
Chiconcuac,19.55,-98.9,Mexico,North America
Falagueira,38.759,-9.2199,Portugal,Europe
Sharunah,28.594,30.8516,Egypt,Africa
Rockville Centre,40.6644,-73.6383,United States,North America
Linslade,51.9243,-0.6774,United Kingdom,Europe
La Celle-Saint-Cloud,48.8411,2.1344,France,Europe
Lop Buri,14.8,100.6269,Thailand,Asia
Suitland,38.8492,-76.9225,United States,North America
Newquay,50.412,-5.0757,United Kingdom,Europe
Gan Yavne,31.7886,34.7053,Israel,Asia
Cormano,45.55,9.1667,Italy,Europe
Plumstead,51.49,0.09,United Kingdom,Europe
Watauga,32.8718,-97.2515,United States,North America
Cotija de la Paz,19.81,-102.7047,Mexico,North America
Carlow,52.8306,-6.9317,Ireland,Europe
Saint-Pol-sur-Mer,51.0314,2.3439,France,Europe
Sao Joao da Madeira,40.9,-8.5,Portugal,Europe
Ashland,37.6942,-122.1159,United States,North America
Fatick,14.3167,-16.4167,Senegal,Africa
Garches,48.8456,2.1869,France,Europe
Chesham,51.712,-0.612,United Kingdom,Europe
Woodlawn,38.7332,-77.1149,United States,North America
Lodi,40.8784,-74.0814,United States,North America
Villa Sarmiento,-34.6333,-58.5667,Argentina,Oceania
San Fernando,34.2886,-118.4363,United States,North America
Chanthaburi,12.6086,102.1039,Thailand,Asia
Xingangli,39.9101,119.5468,China,Asia
Peekskill,41.2883,-73.9227,United States,North America
Mill Creek East,47.836,-122.1877,United States,North America
Dongta,38.0824,106.339,China,Asia
Tysons,38.9215,-77.2273,United States,North America
Frattaminore,40.9556,14.2708,Italy,Europe
Valmiera,57.5381,25.4231,Latvia,Europe
Newton in Makerfield,53.45,-2.633,United Kingdom,Europe
Bailey's Crossroads,38.8477,-77.1305,United States,North America
Vrbas,45.5697,19.6378,Serbia,Europe
Grumo Nevano,40.9333,14.2667,Italy,Europe
Neath,51.66,-3.81,United Kingdom,Europe
Huskvarna,57.7919,14.2756,Sweden,Europe
Atar,20.5167,-13.05,Mauritania,Africa
Motul,21.1667,-89.4667,Mexico,North America
Elmwood Park,41.9225,-87.8163,United States,North America
Oak Ridge,28.4727,-81.4169,United States,North America
Renfrew,55.8791,-4.3868,United Kingdom,Europe
Dammarie-le-Lys,48.5177,2.6402,France,Europe
Senago,45.5833,9.1333,Italy,Europe
Qalansuwa,32.285,34.9811,Israel,Asia
Horwich,53.592,-2.54,United Kingdom,Europe
Hellemmes-Lille,50.6283,3.11,France,Europe
Owando,-0.4833,15.9,Congo (Brazzaville),Africa
Cottingham,53.7822,-0.4136,United Kingdom,Europe
Southgate,51.6316,-0.1265,United Kingdom,Europe
Guaranda,-1.6056,-79.0031,Ecuador,Oceania
Villeneuve-le-Roi,48.7333,2.4167,France,Europe
Le Bourget,48.9344,2.4244,France,Europe
Kibaha,-6.7586,38.9289,Tanzania,Africa
Mantes-la-Ville,48.975,1.7117,France,Europe
Saint-Maurice,48.8183,2.4347,France,Europe
Bani Murr,27.2272,31.1944,Egypt,Africa
Chilly-Mazarin,48.7025,2.3125,France,Europe
Tewkesbury,51.99,-2.16,United Kingdom,Europe
Satun,6.6147,100.0681,Thailand,Asia
Saint-Michel-sur-Orge,48.6325,2.3028,France,Europe
Phetchaburi,13.1119,99.9458,Thailand,Asia
Valinda,34.0401,-117.93,United States,North America
Novate Milanese,45.5333,9.1333,Italy,Europe
Kudrovo,59.9086,30.5136,Russia,Europe
North Lynnwood,47.8533,-122.2762,United States,North America
Rosemont,38.5477,-121.3553,United States,North America
Southbourne,50.722,-1.798,United Kingdom,Europe
Peterlee,54.76,-1.33,United Kingdom,Europe
Kirkstall,53.816,-1.602,United Kingdom,Europe
Penzance,50.119,-5.537,United Kingdom,Europe
Cudahy,33.9631,-118.183,United States,North America
Copiague,40.6728,-73.3932,United States,North America
Shoreham-by-Sea,50.834,-0.273,United Kingdom,Europe
Winter Gardens,32.8376,-116.9268,United States,North America
Yonabaru,26.1994,127.7547,Japan,Asia
Seaham,54.84,-1.34,United Kingdom,Europe
Allschwil,47.5508,7.5358,Switzerland,Europe
Alfafar,39.4222,-0.3906,Spain,Europe
Nkhata Bay,-11.6333,34.3,Malawi,Africa
Hialeah Gardens,25.8878,-80.3569,United States,North America
Wasquehal,50.6694,3.1308,France,Europe
Sukhodilsk,48.35,39.7167,Ukraine,Europe
Coudekerque-Branche,51.0253,2.3917,France,Europe
Carteret,40.5848,-74.2284,United States,North America
Opfikon,47.4331,8.5719,Switzerland,Europe
Tena,-0.989,-77.8159,Ecuador,Oceania
West Puente Valley,34.0512,-117.9681,United States,North America
Peto,20.1256,-88.9214,Mexico,North America
Biddulph,53.12,-2.17,United Kingdom,Europe
Killingworth,55.0318,-1.5557,United Kingdom,Europe
Loreto,26.0128,-111.3433,Mexico,North America
Naas,53.2158,-6.6669,Ireland,Europe
Sacavem,38.7944,-9.1053,Portugal,Europe
Caterham,51.2803,-0.0816,United Kingdom,Europe
Nyon,46.382,6.2389,Switzerland,Europe
Acheres,48.9602,2.0684,France,Europe
Ciudad Miguel Aleman,26.4003,-99.0253,Mexico,North America
Bellshill,55.8165,-4.0262,United Kingdom,Europe
Mosta,35.9,14.4333,Malta,Europe
Worcester Park,51.3752,-0.239,United Kingdom,Europe
Maywood,41.8798,-87.8442,United States,North America
Davyhulme,53.4559,-2.3683,United Kingdom,Europe
Fleury-les-Aubrais,47.9512,1.8745,France,Europe
Grobenzell,48.2,11.3667,Germany,Europe
Hidalgotitlan,17.7833,-94.6333,Mexico,North America
Sunbat,30.8057,31.207,Egypt,Africa
Ronchin,50.6047,3.0878,France,Europe
Monsey,41.1181,-74.0681,United States,North America
Ogre,56.8169,24.6047,Latvia,Europe
Kilkenny,52.6477,-7.2561,Ireland,Europe
Alloa,56.116,-3.793,United Kingdom,Europe
Aarau,47.3923,8.0446,Switzerland,Europe
West Rancho Dominguez,33.9057,-118.2682,United States,North America
Blue Island,41.6578,-87.6812,United States,North America
Lamu,-2.2686,40.9003,Kenya,Africa
Bilasuvar,39.4481,48.5428,Azerbaijan,Europe
Kayanza,-2.9221,29.6293,Burundi,Africa
Monserrato,39.2568,9.1387,Italy,Europe
Zaragoza,19.7728,-97.5567,Mexico,North America
Soisy-sous-Montmorency,48.9878,2.2997,France,Europe
Trentola,40.9762,14.1773,Italy,Europe
Sibiti,-3.6833,13.35,Congo (Brazzaville),Africa
Willowbrook,33.9199,-118.2362,United States,North America
Llandudno,53.325,-3.826,United Kingdom,Europe
Saint-Cyr-l'Ecole,48.8003,2.0625,France,Europe
Zimatlan de Alvarez,16.8667,-96.7833,Mexico,North America
Savanna-la-Mar,18.2167,-78.1333,Jamaica,North America
Madingou,-4.1536,13.55,Congo (Brazzaville),Africa
Bathgate,55.9024,-3.6431,United Kingdom,Europe
Mzimba,-11.9,33.6,Malawi,Africa
Sibut,5.7378,19.0867,Central African Republic,Africa
Nogent-sur-Oise,49.2756,2.4683,France,Europe
Rothwell,53.7485,-1.478,United Kingdom,Europe
Goodmayes,51.5584,0.1119,United Kingdom,Europe
Kedainiai,55.2833,23.9667,Lithuania,Europe
Ives Estates,25.9632,-80.183,United States,North America
Uliastay,47.7417,96.8444,Mongolia,Asia
Burnham-on-Sea,51.2376,-2.9935,United Kingdom,Europe
Ahfir,34.9514,-2.1025,Morocco,Africa
Jekabpils,56.4975,25.8664,Latvia,Europe
Modling,48.0856,16.2831,Austria,Europe
Ischia,40.75,13.95,Italy,Europe
Quedgeley,51.825,-2.28,United Kingdom,Europe
Kayunga,0.7025,32.8886,Uganda,Africa
Dukinfield,53.4739,-2.0828,United Kingdom,Europe
Mulanje,-16.0316,35.5,Malawi,Africa
Landover,38.9241,-76.8875,United States,North America
Mecayapan,18.2167,-94.8333,Mexico,North America
Prestatyn,53.331,-3.405,United Kingdom,Europe
Bafata,12.1719,-14.6575,Guinea-Bissau,Africa
Dingle,53.3774,-2.9613,United Kingdom,Europe
Phichit,16.4431,100.3467,Thailand,Asia
Saint Paul's Bay,35.9483,14.4017,Malta,Europe
Montereau-faut-Yonne,48.3853,2.9508,France,Europe
Mouila,-1.8667,11.055,Gabon,Africa
The Crossings,25.6708,-80.4018,United States,North America
Tepatlaxco,19.0667,-97.9667,Mexico,North America
Saint-Fons,45.7086,4.8533,France,Europe
Loei,17.4853,101.7307,Thailand,Asia
Millbrae,37.5994,-122.4023,United States,North America
East Barnet,51.643,-0.163,United Kingdom,Europe
Oulad Fraj,32.9667,-8.2333,Morocco,Africa
Molesey,51.401,-0.363,United Kingdom,Europe
Mbaiki,3.8833,18,Central African Republic,Africa
Soroca,48.1558,28.2975,Moldova,Europe
Arese,45.5531,9.0775,Italy,Europe
Fgura,35.8703,14.5133,Malta,Europe
Nsanje,-16.9167,35.2667,Malawi,Africa
Cercola,40.8667,14.35,Italy,Europe
Lingolsheim,48.5575,7.6831,France,Europe
Connahs Quay,53.2179,-3.0573,United Kingdom,Europe
Truro,50.26,-5.051,United Kingdom,Europe
Sao Filipe,14.8951,-24.5004,Cabo Verde,Africa
Fengdeng,38.5515,106.2465,China,Asia
Phetchabun,16.4169,101.1533,Thailand,Asia
Sant'Antonio Abate,40.7333,14.55,Italy,Europe
Liversedge,53.7067,-1.69,United Kingdom,Europe
Bella Union,-30.26,-57.5992,Uruguay,Oceania
Cran-Gevrier,45.9036,6.1039,France,Europe
Caacupe,-25.387,-57.14,Paraguay,Oceania
Antrim,54.7173,-6.2055,United Kingdom,Europe
Faches-Thumesnil,50.5989,3.0736,France,Europe
Fortin de las Flores,18.9,-97,Mexico,North America
West Carson,33.8229,-118.2931,United States,North America
Mocoa,1.1492,-76.6464,Colombia,Oceania
Telsiai,55.9833,22.25,Lithuania,Europe
Assebroek,51.1964,3.2536,Belgium,Europe
Linlithgow,55.9791,-3.6105,United Kingdom,Europe
Keynsham,51.4135,-2.4968,United Kingdom,Europe
Lealman,27.8197,-82.6847,United States,North America
Kegalle,7.2531,80.3453,Sri Lanka,Asia
Eragny,49.0172,2.0914,France,Europe
Ghat,24.95,10.3167,Libya,Africa
Hayesville,44.9794,-122.9739,United States,North America
Bry-sur-Marne,48.8411,2.5222,France,Europe
Moreton,53.401,-3.111,United Kingdom,Europe
Hillside,40.6961,-74.2286,United States,North America
Bedlington,55.133,-1.583,United Kingdom,Europe
Reinach,47.4936,7.5908,Switzerland,Europe
Al Karak,31.1833,35.7,Jordan,Asia
Jasmine Estates,28.293,-82.6907,United States,North America
Saint-Lambert,45.5,-73.5167,Canada,North America
Woodhouse,53.358,-1.373,United Kingdom,Europe
Aldo Bonzi,-34.7083,-58.5181,Argentina,Oceania
Westbury,51.26,-2.191,United Kingdom,Europe
Hadleigh,51.5535,0.6095,United Kingdom,Europe
Kitagata,35.4369,136.6861,Japan,Asia
Moulins,46.5647,3.3325,France,Europe
Goroka,-6.0833,145.3833,Papua New Guinea,Oceania
Lennox,33.938,-118.3586,United States,North America
Kew Green,51.5308,-0.2248,United Kingdom,Europe
Roselle,40.6527,-74.2599,United States,North America
Sunny Isles Beach,25.9385,-80.1246,United States,North America
Massapequa,40.6676,-73.4706,United States,North America
Chamalieres,45.7736,3.0669,France,Europe
Calne,51.438,-2.005,United Kingdom,Europe
Carmelo,-33.9999,-58.2847,Uruguay,Oceania
Acatlan de Osorio,18.2086,-98.0575,Mexico,North America
Mont-Saint-Aignan,49.4625,1.0872,France,Europe
Calella,41.6169,2.6642,Spain,Europe
North Bay Shore,40.7601,-73.2618,United States,North America
Nantwich,53.067,-2.522,United Kingdom,Europe
Kapolei,21.3403,-158.0665,United States,North America
Alajuelita,9.9035,-84.0996,Costa Rica,North America
Nong Bua Lamphu,17.2042,102.4444,Thailand,Asia
Ashtarak,40.3,44.4,Armenia,Europe
Abbots Langley,51.701,-0.416,United Kingdom,Europe
Obiliq,42.69,21.0778,Kosovo,Europe
Dover,40.002,-76.8699,United States,North America
Hamtramck,42.3954,-83.056,United States,North America
Chennevieres-sur-Marne,48.7983,2.5339,France,Europe
Hampton,51.422,-0.367,United Kingdom,Europe
Le Pecq,48.8967,2.1061,France,Europe
Taurage,55.2514,22.2903,Lithuania,Europe
Haciqabul,40.0375,48.935,Azerbaijan,Europe
Ayutla de los Libres,16.9,-99.2167,Mexico,North America
Schlieren,47.3989,8.4497,Switzerland,Europe
McNair,38.9513,-77.4116,United States,North America
Johnstone,55.8346,-4.5027,United Kingdom,Europe
Bozoum,6.3172,16.3783,Central African Republic,Africa
Mchinji,-13.8167,32.9,Malawi,Africa
Pully,46.5167,6.6667,Switzerland,Europe
Patcham,50.864,-0.15,United Kingdom,Europe
Dawlish,50.581,-3.466,United Kingdom,Europe
Artashat,39.9539,44.5506,Armenia,Europe
Virovitica,45.8333,17.3833,Croatia,Europe
Tatahuicapan,18.25,-94.7667,Mexico,North America
San Francisco,13.7,-88.1,El Salvador,North America
Mickleover,52.901,-1.552,United Kingdom,Europe
Redhill,51.2393,-0.1726,United Kingdom,Europe
Vaureal,49.03,2.0214,France,Europe
Maralal,1.1,36.7,Kenya,Africa
Mountlake Terrace,47.7921,-122.3076,United States,North America
Hebburn,54.9718,-1.5128,United Kingdom,Europe
Bonneuil-sur-Marne,48.7742,2.4875,France,Europe
Caiaponia,-16.9569,-51.81,Brazil,Oceania
North Plainfield,40.6209,-74.4386,United States,North America
Le Raincy,48.8992,2.5231,France,Europe
Ukmerge,55.2667,24.75,Lithuania,Europe
Santa Lucia,-34.4525,-56.3964,Uruguay,Oceania
Obock,11.9667,43.2833,Djibouti,Africa
Orhei,47.3831,28.8231,Moldova,Europe
Bovisio Masciago,45.6167,9.15,Italy,Europe
Adliswil,47.3122,8.5256,Switzerland,Europe
La Esperanza,14.3,-88.1833,Honduras,North America
Luena,-11.79,19.9,Angola,Africa
Viroflay,48.8,2.1722,France,Europe
Boom,51.0875,4.3667,Belgium,Europe
Sant Just Desvern,41.3833,2.075,Spain,Europe
Bischheim,48.6139,7.7519,France,Europe
Thalwil,47.2953,8.5647,Switzerland,Europe
Horsforth,53.8341,-1.6429,United Kingdom,Europe
Sweetwater,25.7786,-80.376,United States,North America
El Astillero,43.4017,-3.8194,Spain,Europe
Hednesford,52.7115,-2.0006,United Kingdom,Europe
Guayama,17.9744,-66.1104,Puerto Rico,North America
Pajapan,18.2667,-94.6833,Mexico,North America
Malgrat de Mar,41.6456,2.7428,Spain,Europe
Wolfratshausen,47.9133,11.4278,Germany,Europe
Impfondo,1.6333,18.0667,Congo (Brazzaville),Africa
Quba,41.3653,48.5264,Azerbaijan,Europe
Birstall,53.7343,-1.6609,United Kingdom,Europe
Moston,53.5156,-2.1848,United Kingdom,Europe
Staines-upon-Thames,51.433,-0.517,United Kingdom,Europe
Gavarr,40.3667,45.1333,Armenia,Europe
Dolores,-33.5333,-58.2167,Uruguay,Oceania
Tadaoka-higashi,34.4869,135.4011,Japan,Asia
Tecpan de Galeana,17.25,-100.6833,Mexico,North America
Ecully,45.7744,4.7775,France,Europe
Chemax,20.655,-87.9372,Mexico,North America
El Rosario,22.9922,-105.8572,Mexico,North America
Wibsey,53.7672,-1.7728,United Kingdom,Europe
Canelones,-34.5228,-56.2778,Uruguay,Oceania
North Bellmore,40.6904,-73.539,United States,North America
Palisades Park,40.8472,-73.9967,United States,North America
Aci Castello,37.55,15.15,Italy,Europe
Ismayilli,40.7839,48.1439,Azerbaijan,Europe
Ati,13.2139,18.3403,Chad,Africa
El Dorado,24.3228,-107.363,Mexico,North America
Nan,18.7893,100.7766,Thailand,Asia
Cowley,51.733,-1.215,United Kingdom,Europe
Cuprija,43.9231,21.3686,Serbia,Europe
Palau,27.9167,-101.4167,Mexico,North America
Porthcawl,51.48,-3.69,United Kingdom,Europe
New Brighton,53.432,-3.049,United Kingdom,Europe
Vimodrone,45.5139,9.2844,Italy,Europe
Bingley,53.8509,-1.838,United Kingdom,Europe
Yasothon,15.7883,104.1506,Thailand,Asia
South El Monte,34.0493,-118.0484,United States,North America
Belgrave,52.6566,-1.1262,United Kingdom,Europe
Ijevan,40.8756,45.1492,Armenia,Europe
Baguley,53.399,-2.276,United Kingdom,Europe
Warminster,51.205,-2.181,United Kingdom,Europe
Beinasco,45.0228,7.5878,Italy,Europe
Ostermundigen,46.9553,7.4833,Switzerland,Europe
Zaghouan,36.4028,10.1433,Tunisia,Africa
West Derby,53.4338,-2.907,United Kingdom,Europe
Haslingden,53.705,-2.328,United Kingdom,Europe
Les Clayes-sous-Bois,48.8206,1.9836,France,Europe
Bubanza,-3.0833,29.4,Burundi,Africa
Columbia Heights,45.0484,-93.2472,United States,North America
Sunbury,51.423,-0.424,United Kingdom,Europe
Stoke Gifford,51.517,-2.548,United Kingdom,Europe
Nailsea,51.43,-2.76,United Kingdom,Europe
Cleckheaton,53.725,-1.719,United Kingdom,Europe
Somoto,13.4833,-86.5833,Nicaragua,North America
Senta,45.9314,20.09,Serbia,Europe
Shirley,51.3813,-0.0543,United Kingdom,Europe
Leagrave,51.903,-0.466,United Kingdom,Europe
Lomita,33.7933,-118.3175,United States,North America
Cosham,50.8424,-1.066,United Kingdom,Europe
Enfield Lock,51.6686,-0.026,United Kingdom,Europe
Bayshore Gardens,27.4345,-82.5794,United States,North America
Agsu,40.5708,48.3928,Azerbaijan,Europe
Agstafa,41.1167,45.45,Azerbaijan,Europe
Bani Hasan ash Shuruq,27.9314,30.8753,Egypt,Africa
Harwich,51.934,1.266,United Kingdom,Europe
Saffron Walden,52.022,0.243,United Kingdom,Europe
Basford,52.978,-1.169,United Kingdom,Europe
Maurepas,48.7628,1.9456,France,Europe
Comrat,46.3003,28.6572,Moldova,Europe
Guastatoya,14.8539,-90.0686,Guatemala,North America
Kirkland,45.45,-73.8667,Canada,North America
Qormi,35.8794,14.4722,Malta,Europe
Arvayheer,46.2639,102.775,Mongolia,Asia
Tyldesley,53.5166,-2.4667,United Kingdom,Europe
Sligo,54.2667,-8.4833,Ireland,Europe
Harrison,40.7431,-74.1531,United States,North America
Cattolica,43.9584,12.7386,Italy,Europe
Hilsea,50.83,-1.07,United Kingdom,Europe
West Chester,39.9601,-75.6058,United States,North America
Hakha,22.65,93.6167,Myanmar,Asia
Mubende,0.5904,31.37,Uganda,Africa
Ulcinj,41.9236,19.2056,Montenegro,Europe
Tidjikja,18.55,-11.4166,Mauritania,Africa
South San Jose Hills,34.0123,-117.9041,United States,North America
Elmwood Park,40.905,-74.1201,United States,North America
Kralingse Veer,51.9249,4.5071,Netherlands,Europe
Floirac,44.8364,-0.5258,France,Europe
Stone,52.9,-2.15,United Kingdom,Europe
Morges,46.5094,6.4986,Switzerland,Europe
The Mumbles,51.573,-3.9992,United Kingdom,Europe
Westmount,45.4833,-73.6,Canada,North America
Kotsyubyns'ke,50.4883,30.3331,Ukraine,Europe
Fazakerley,53.4676,-2.9408,United Kingdom,Europe
Maldon,51.7318,0.6758,United Kingdom,Europe
Saynshand,44.8917,110.1367,Mongolia,Asia
Wombwell,53.516,-1.4,United Kingdom,Europe
Eldama Ravine,0.0504,35.72,Kenya,Africa
West Hempstead,40.6959,-73.6507,United States,North America
Tilbury,51.4606,0.3582,United Kingdom,Europe
Ciudad de Huitzuco,18.3,-99.35,Mexico,North America
La Cruz,23.9214,-106.8919,Mexico,North America
Tlaxcala,19.3191,-98.1998,Mexico,North America
Larkhall,55.737,-3.972,United Kingdom,Europe
Wondelgem,51.0889,3.7131,Belgium,Europe
Tecuala,22.4004,-105.46,Mexico,North America
Inirida,3.8708,-67.9211,Colombia,Oceania
Biyahmu,29.3696,30.8538,Egypt,Africa
Ribeira Grande,17.1833,-25.0667,Cabo Verde,Africa
Norwood,39.1605,-84.4535,United States,North America
Ciudad Guadalupe Victoria,24.4497,-104.1225,Mexico,North America
Kavieng,-2.5667,150.8,Papua New Guinea,Oceania
Franconia,38.7682,-77.1587,United States,North America
Clayton,53.782,-1.8135,United Kingdom,Europe
Albany,37.8898,-122.3018,United States,North America
La Crescenta-Montrose,34.2322,-118.2353,United States,North America
Telavi,41.9167,45.4833,Georgia,Europe
Faranah,10.0404,-10.75,Guinea,Africa
Phra Pradaeng,13.659,100.5329,Thailand,Asia
Milton,53.05,-2.142,United Kingdom,Europe
Santa Catarina Juquila,16.2364,-97.2919,Mexico,North America
Kidbrooke,51.465,0.033,United Kingdom,Europe
Shipley,53.833,-1.777,United Kingdom,Europe
Lezhe,41.7805,19.6434,Albania,Europe
Lons-le-Saunier,46.6744,5.5539,France,Europe
Santiago Tulantepec,20.0397,-98.3575,Mexico,North America
Central Falls,41.89,-71.3934,United States,North America
Whickham,54.9456,-1.6726,United Kingdom,Europe
Rodolfo Sanchez Taboada,31.7958,-116.5911,Mexico,North America
Kapsabet,0.2,35.1,Kenya,Africa
Deysbrook,53.429,-2.934,United Kingdom,Europe
Langley Park,38.9897,-76.9808,United States,North America
Mont-Royal,45.5161,-73.6431,Canada,North America
Schofield Barracks,21.4936,-158.0617,United States,North America
Ciudad Hidalgo,14.6792,-92.1497,Mexico,North America
Cardenas,22.0103,-99.6522,Mexico,North America
Barton upon Irwell,53.476,-2.36,United Kingdom,Europe
Solothurn,47.2081,7.5375,Switzerland,Europe
Lynbrook,40.6579,-73.6742,United States,North America
Lagawe,16.8167,121.1,Philippines,Asia
Lai,9.4,16.3,Chad,Africa
Bonnyrigg,55.8747,-3.1031,United Kingdom,Europe
Budva,42.2847,18.8453,Montenegro,Europe
Son La,21.327,103.9141,Vietnam,Asia
Arnouville-les-Gonesse,48.9872,2.4167,France,Europe
Tchibanga,-2.9331,10.9831,Gabon,Africa
Ban Rawai,7.7707,98.3185,Thailand,Asia
Al Madamud,25.7333,32.7125,Egypt,Africa
Canovellas,41.6176,2.2814,Spain,Europe
Macas,-2.3,-78.1167,Ecuador,Oceania
Partick,55.8699,-4.3125,United Kingdom,Europe
Netherton,52.4908,-2.0835,United Kingdom,Europe
Hermosa Beach,33.8654,-118.3966,United States,North America
Tillaberi,14.212,1.4531,Niger,Africa
Seacroft,53.8222,-1.4599,United Kingdom,Europe
Tepoztlan,18.9853,-99.0997,Mexico,North America
Brusciano,40.9224,14.4239,Italy,Europe
Attapu,14.8,106.8333,Laos,Asia
Noisiel,48.8547,2.6289,France,Europe
Morristown,40.7966,-74.4772,United States,North America
Baildon,53.851,-1.763,United Kingdom,Europe
Sherrelwood,39.839,-105.0014,United States,North America
Mineola,40.7469,-73.6392,United States,North America
Sant'Arpino,40.9575,14.2492,Italy,Europe
Harrow Weald,51.604,-0.339,United Kingdom,Europe
Evergreen Park,41.7213,-87.7013,United States,North America
Addlestone,51.3695,-0.4901,United Kingdom,Europe
Saint-Jean-de-la-Ruelle,47.9131,1.8733,France,Europe
Pemberton,53.536,-2.6738,United Kingdom,Europe
Baabda,33.8333,35.5333,Lebanon,Asia
Bububu,-6.1658,39.1992,Tanzania,Africa
West Wickham,51.3765,-0.0193,United Kingdom,Europe
Binningen,47.5333,7.5667,Switzerland,Europe
Apaxco de Ocampo,19.9733,-99.17,Mexico,North America
Le Vesinet,48.8939,2.1322,France,Europe
Mao,14.1194,15.3133,Chad,Africa
Saltash,50.408,-4.212,United Kingdom,Europe
Montmagny,48.9736,2.3458,France,Europe
Grajales,19.25,-97.7833,Mexico,North America
Dzuunmod,47.7069,106.9494,Mongolia,Asia
Wellington,50.9755,-3.2243,United Kingdom,Europe
Bellaire,29.704,-95.4622,United States,North America
Keetmanshoop,-26.5833,18.1333,Namibia,Africa
Paraguari,-25.62,-57.16,Paraguay,Oceania
